lenght,ngram_count,entropy,type
27.0,0.6989700043360189,4.004344446367528,dga
11.0,17.404208523045394,2.845350936622437,legit
34.0,1.9242792860618816,3.73821863592895,dga
27.0,1.7781512503836439,4.162294909570877,dga
14.0,23.814917803152927,3.52164063634332,legit
25.0,0.0,3.7034651896016464,dga
15.0,6.407805453537833,3.4565647621309536,dga
17.0,3.186391215695493,3.5724694587701364,dga
8.0,0.9030899869919435,2.75,dga
25.0,7.5730684996563316,3.9238561897747233,dga
11.0,0.6020599913279624,3.2776134368191165,dga
25.0,1.146128035678238,4.053660689688185,dga
8.0,10.09865643374517,2.75,legit
27.0,1.2041199826559248,4.282484261342601,dga
26.0,0.47712125471966244,4.023145853739676,dga
25.0,2.4608978427565478,3.9434651896016457,dga
34.0,0.0,3.6542553132150295,dga
14.0,10.919216680316026,3.2359263506290334,dga
26.0,2.225309281725863,4.180832987205441,dga
9.0,8.360139662607676,3.169925001442312,legit
25.0,1.8808135922807914,4.293660689688185,dga
27.0,0.0,4.004344446367528,dga
12.0,16.179712837442207,2.688721875540867,legit
12.0,25.63686244097555,3.0849625007211556,legit
25.0,2.0170333392987803,3.893660689688185,dga
27.0,2.4014005407815437,4.014146761422729,dga
25.0,1.0,3.943465189601646,dga
7.0,1.6020599913279625,2.5216406363433186,dga
25.0,0.0,4.083856189774724,dga
9.0,19.83903710586602,2.94770277922009,legit
27.0,5.3130906995354055,3.9861879650463043,dga
25.0,5.158362492095249,4.053660689688185,dga
26.0,0.47712125471966244,4.132944044980958,dga
24.0,2.342422680822206,3.9701755214643457,dga
26.0,0.6020599913279624,4.176992007585829,dga
26.0,1.380211241711606,3.7633424882718503,dga
8.0,6.863370451428586,2.5,legit
8.0,15.719827316714742,3.0,legit
14.0,4.094121595840561,3.6644977792004623,dga
34.0,0.0,3.1602337990347382,dga
7.0,12.049136085287184,2.5216406363433186,legit
34.0,0.6020599913279624,3.85586569475248,dga
7.0,10.293709392052834,2.8073549220576046,legit
25.0,0.0,3.7492750707107123,dga
11.0,21.626595824771492,3.0957952550009344,legit
9.0,14.489645762161976,2.94770277922009,legit
26.0,4.933234128714808,4.085055102756477,dga
28.0,0.0,3.964153476542004,dga
26.0,0.47712125471966244,4.008132025833399,dga
26.0,2.7371926427047373,4.056020968057881,dga
7.0,16.59838300167247,2.5216406363433186,legit
12.0,0.3010299956639812,3.418295834054489,dga
12.0,1.9242792860618816,3.418295834054489,dga
8.0,11.996616660380937,2.5,legit
14.0,0.0,3.182005814760214,dga
11.0,23.178000888111676,3.0271691184406193,legit
34.0,0.0,3.6090904145888576,dga
8.0,9.224122907427937,3.0,legit
13.0,4.480581786829169,3.7004397181410926,dga
14.0,2.5563025007672873,3.4677201004745006,dga
8.0,13.123868158733377,2.4056390622295662,legit
27.0,0.9030899869919435,3.7919245392005068,dga
34.0,0.0,3.8810054880546376,dga
7.0,13.075565914840903,2.8073549220576046,legit
34.0,0.6020599913279624,3.8366003408685514,dga
26.0,2.2174839442139063,4.238901256602631,dga
24.0,1.3424226808222062,3.772055208874201,dga
11.0,24.475247791677393,2.663532754804255,legit
25.0,0.47712125471966244,4.163856189774723,dga
27.0,1.0,4.014146761422729,dga
10.0,23.273818204672335,3.321928094887362,legit
25.0,1.6020599913279625,4.003856189774724,dga
34.0,0.8450980400142568,3.777776811456787,dga
27.0,1.380211241711606,4.152492594515677,dga
7.0,1.6232492903979006,2.8073549220576046,dga
12.0,2.5051499783199063,3.418295834054489,dga
26.0,1.954242509439325,3.8731406795131327,dga
27.0,2.857332496431269,4.208410187268527,dga
27.0,1.7781512503836439,3.782122224145307,dga
26.0,2.100370545117563,4.315824333525707,dga
27.0,0.47712125471966244,3.9582291686698796,dga
27.0,3.2253092817258633,4.088220835496803,dga
26.0,2.549003262025788,3.9021748142117274,dga
7.0,9.6828115832105,2.8073549220576046,legit
24.0,2.4471580313422194,4.053508854797679,dga
8.0,8.276461804173245,2.0,legit
14.0,29.160871459919097,2.950212064914748,legit
16.0,27.617559213405585,3.452819531114783,legit
8.0,14.397578948560177,2.75,legit
10.0,0.8450980400142568,2.9219280948873623,dga
16.0,2.6812412373755876,3.5,dga
8.0,10.3982163127162,3.0,legit
14.0,25.826484464427317,3.09306920777189,legit
27.0,0.3010299956639812,4.1804513908921015,dga
7.0,4.625723909525756,2.5216406363433186,legit
26.0,0.7781512503836436,4.0081320258334,dga
34.0,1.3802112417116061,3.79997938504983,dga
25.0,0.47712125471966244,3.7532696895151076,dga
8.0,7.579966418965081,2.5,legit
26.0,1.5563025007672873,3.825251737288651,dga
11.0,11.304070687862511,2.9139770731827523,legit
8.0,0.0,2.75,dga
26.0,0.0,4.161978179679553,dga
28.0,1.6812412373755872,3.8248629576173565,dga
26.0,2.813580988568192,4.132944044980959,dga
25.0,2.5563025007672873,3.9736606896881854,dga
26.0,0.6020599913279624,4.286790198827112,dga
10.0,19.00276467015316,2.9219280948873623,legit
14.0,5.571997489293805,3.8073549220576055,dga
8.0,6.089226658683724,2.75,legit
10.0,18.722348307509957,2.9219280948873623,legit
7.0,2.6720978579357175,2.5216406363433186,dga
13.0,18.95521232776922,3.0269868333592873,legit
12.0,3.0996806411092503,3.418295834054489,dga
9.0,18.762863420881473,2.94770277922009,legit
11.0,13.969227332033368,2.8453509366224368,legit
26.0,3.2922560713564764,3.9312089489103226,dga
15.0,29.157960795258223,3.1898980954642875,legit
8.0,10.534703077547324,2.75,legit
21.0,62.750487114957146,3.3320953986601696,legit
26.0,0.0,3.902174814211728,dga
9.0,10.075614906302873,2.725480556997868,legit
34.0,1.1139433523068367,3.667913944000622,dga
11.0,12.939148058226042,3.2776134368191165,legit
8.0,15.379463804104772,2.75,legit
27.0,2.1583624920952493,3.8659986132745803,dga
24.0,2.0170333392987803,4.334962500721158,dga
34.0,0.0,3.6205715771054217,dga
12.0,2.255272505103306,3.084962500721156,dga
27.0,0.0,4.0141467614227295,dga
11.0,27.047555722183844,3.0957952550009344,legit
24.0,0.0,3.772055208874201,dga
34.0,0.0,3.7999793850498294,dga
7.0,3.3521825181113627,2.5216406363433186,legit
26.0,3.105169427999331,4.18083298720544,dga
25.0,3.7381460887120603,4.023465189601646,dga
25.0,2.3502480183341627,3.9238561897747233,dga
26.0,1.7160033436347992,3.950063756436209,dga
24.0,4.504062882678692,3.9701755214643457,dga
25.0,2.4857214264815797,3.893660689688185,dga
7.0,8.484962280836404,2.2359263506290326,legit
28.0,0.0,4.110577243331642,dga
12.0,9.321864189548213,3.2516291673878226,dga
27.0,3.3096301674258988,4.078418520441603,dga
15.0,28.34562647126706,3.106890595608518,legit
10.0,1.6812412373755872,2.9219280948873623,dga
11.0,4.283301228703549,2.845350936622437,dga
25.0,1.1760912590556813,3.7834651896016465,dga
10.0,29.919438872836704,2.846439344671015,legit
25.0,0.0,4.163856189774723,dga
24.0,2.6354837468149124,4.084962500721156,dga
26.0,0.6989700043360189,3.8252517372886503,dga
11.0,16.409126165342087,3.0957952550009344,legit
27.0,0.3010299956639812,3.958229168669879,dga
25.0,1.6812412373755872,3.973660689688185,dga
26.0,1.2041199826559248,3.9979526986606913,dga
26.0,1.3010299956639813,4.132944044980958,dga
25.0,0.0,4.163856189774724,dga
11.0,28.199453075142774,2.7321588913645702,legit
10.0,12.03352936306359,2.8464393446710154,legit
12.0,6.212975546652138,3.418295834054489,dga
34.0,0.0,3.8702840769781583,dga
10.0,15.311831755351454,3.121928094887362,legit
25.0,2.204119982655925,4.133660689688185,dga
11.0,14.822384048013365,3.027169118440619,legit
9.0,25.005080208598468,2.94770277922009,legit
26.0,0.7781512503836436,3.9021748142117283,dga
7.0,2.3654879848909,2.8073549220576046,dga
26.0,4.860577551244416,4.209867121904035,dga
34.0,1.380211241711606,3.6823323262263004,dga
27.0,3.7813963051967905,3.9121138909722304,dga
26.0,0.7781512503836436,3.7633424882718503,dga
25.0,9.362348637143523,4.103465189601645,dga
11.0,26.15857074135492,2.9139770731827523,legit
10.0,20.021890281574585,2.9219280948873623,legit
12.0,6.555520066297391,2.625814583693911,dga
7.0,6.3167249841904995,2.5216406363433186,legit
10.0,15.793325187778413,2.1709505944546685,legit
26.0,3.1997551772534747,4.0081320258334,dga
8.0,11.37891086752707,2.5,legit
26.0,6.799365365572093,4.209867121904035,dga
9.0,5.078485818385974,2.5032583347756456,legit
24.0,0.0,4.136842188131012,dga
15.0,4.18366835736002,3.773557262275185,dga
7.0,6.027476819074625,2.8073549220576046,dga
10.0,23.11189461696167,2.9219280948873623,legit
25.0,0.6989700043360189,3.863465189601646,dga
11.0,32.96222526558008,3.0957952550009344,legit
14.0,35.20101413178889,3.52164063634332,legit
25.0,0.0,4.083856189774724,dga
25.0,0.6989700043360189,4.133660689688185,dga
27.0,1.9242792860618816,4.078418520441603,dga
12.0,0.0,2.8553885422075336,dga
20.0,68.12835743479927,3.484183719779189,legit
27.0,0.7781512503836436,4.088220835496804,dga
25.0,3.827369273053825,3.7834651896016465,dga
7.0,4.584331224367531,2.5216406363433186,legit
10.0,15.106309170696886,2.721928094887362,legit
12.0,22.797170716744404,3.584962500721156,legit
7.0,10.634613744145929,2.8073549220576046,legit
27.0,1.041392685158225,3.704349428956052,dga
28.0,1.4313637641589874,4.021640636343319,dga
8.0,2.3502480183341627,3.0,legit
10.0,4.848558572123763,3.121928094887362,dga
28.0,1.2041199826559248,3.9371932086075945,dga
11.0,18.736049695683672,3.0957952550009344,legit
13.0,25.186389448672532,3.238901256602631,legit
34.0,0.0,3.5161121952144403,dga
25.0,2.146128035678238,4.133660689688185,dga
11.0,21.356287066223484,2.59490661824394,legit
27.0,0.3010299956639812,4.134336113194452,dga
25.0,5.612359947967775,4.053660689688185,dga
9.0,4.186391215695493,3.169925001442312,legit
27.0,0.6020599913279624,4.3565583354166755,dga
26.0,0.0,3.6902603909683838,dga
24.0,1.5563025007672873,3.91829583405449,dga
27.0,0.6989700043360189,3.9861879650463043,dga
11.0,25.865613061859463,3.0271691184406193,legit
25.0,2.421603926869831,4.0536606896881855,dga
26.0,0.0,3.9021748142117274,dga
26.0,1.5563025007672873,4.23890125660263,dga
28.0,0.0,3.726474118254375,dga
7.0,9.406673204726104,2.8073549220576046,legit
25.0,0.0,3.9434651896016457,dga
12.0,3.2667019668840878,3.2516291673878226,dga
26.0,1.414973347970818,4.103909910282363,dga
34.0,0.7781512503836436,3.8366003408685514,dga
10.0,17.47939818752871,2.7219280948873625,legit
27.0,3.597695185925512,4.134336113194453,dga
26.0,0.0,4.315824333525707,dga
10.0,22.188329508688902,3.121928094887362,legit
9.0,13.908416873909701,2.4193819456463714,legit
10.0,30.41052420422538,2.321928094887362,legit
25.0,2.1398790864012365,4.133660689688185,dga
10.0,20.201828374185766,2.9219280948873623,legit
9.0,17.024972083174728,2.5032583347756456,legit
26.0,2.2833012287035497,4.085055102756476,dga
27.0,1.7160033436347992,3.8561962982193805,dga
10.0,19.665218974601185,2.721928094887362,legit
34.0,0.9030899869919435,3.458519371095806,dga
9.0,15.525482271672255,2.197159723424149,legit
34.0,0.3010299956639812,3.660129752633257,dga
34.0,0.47712125471966244,3.8810054880546376,dga
34.0,0.0,3.5954317838032646,dga
27.0,0.7781512503836436,4.088220835496803,dga
25.0,2.1205739312058496,4.163856189774723,dga
26.0,3.2922560713564764,4.23890125660263,dga
9.0,8.725065468998666,2.725480556997868,legit
8.0,14.672811277025211,2.75,legit
13.0,30.94060995015879,2.873140679513133,legit
7.0,4.458849280081279,2.2359263506290326,legit
13.0,4.3743816980508825,3.5465935642949384,dga
24.0,0.6020599913279624,4.16829583405449,dga
26.0,0.0,4.18083298720544,dga
25.0,1.9242792860618816,4.243856189774723,dga
17.0,40.35844870808496,3.1018812234760182,legit
26.0,1.0791812460476249,4.132944044980958,dga
8.0,9.934479964044982,2.75,legit
26.0,1.2041199826559248,3.9312089489103226,dga
7.0,4.972721089612286,2.8073549220576046,legit
27.0,3.064457989226918,4.060262039120379,dga
12.0,36.70973620293408,3.2516291673878226,legit
9.0,22.498372401772674,2.725480556997868,legit
9.0,14.868529140444386,2.197159723424149,legit
27.0,1.9867717342662448,3.7080481500712326,dga
7.0,2.954242509439325,2.2359263506290326,legit
27.0,0.3010299956639812,4.0141467614227295,dga
13.0,20.32203617872756,3.238901256602631,legit
34.0,0.3010299956639812,3.552733151033162,dga
13.0,0.6989700043360189,3.085055102756477,dga
14.0,26.657033135893748,2.9852281360342525,legit
27.0,0.0,3.926571651178275,dga
25.0,0.0,4.103465189601646,dga
7.0,11.226784328771947,2.5216406363433186,legit
26.0,1.845098040014257,4.103909910282363,dga
11.0,11.865932668193187,3.0957952550009344,legit
7.0,11.536344140563337,2.5216406363433186,legit
25.0,3.6354837468149124,4.163856189774724,dga
7.0,7.1038310772270705,2.5216406363433186,legit
8.0,1.380211241711606,2.75,dga
10.0,12.396527010832623,2.321928094887362,legit
9.0,19.527096553034564,3.169925001442312,legit
8.0,7.492011248609951,2.4056390622295662,legit
25.0,0.0,3.8634651896016465,dga
25.0,0.0,4.213660689688184,dga
7.0,12.938889617084802,1.8423709931771088,legit
34.0,0.8450980400142568,3.4189611955679706,dga
34.0,0.47712125471966244,3.785561002824152,dga
15.0,0.0,3.056564762130954,dga
7.0,8.365943006860682,2.8073549220576046,legit
34.0,2.184691430817599,3.939829017466402,dga
12.0,19.847112930645608,3.2516291673878226,legit
26.0,0.0,3.9210296217376146,dga
34.0,0.3010299956639812,3.4441009888701273,dga
27.0,2.0681858617461617,4.162294909570877,dga
27.0,0.0,3.954530447554699,dga
13.0,1.380211241711606,3.0269868333592873,dga
11.0,0.0,2.59490661824394,dga
7.0,6.786079093853523,2.8073549220576046,legit
14.0,0.3010299956639812,3.52164063634332,dga
15.0,43.429618275292505,3.373557262275185,legit
9.0,19.531564527669932,2.94770277922009,legit
8.0,0.47712125471966244,2.75,dga
26.0,0.3010299956639812,3.7962176025900556,dga
8.0,13.586988002680412,2.75,legit
26.0,1.0,4.23890125660263,dga
27.0,0.0,4.134336113194452,dga
14.0,2.204119982655925,3.039148671903071,dga
11.0,11.474331285873257,2.7321588913645702,legit
26.0,5.346869125913364,4.026986833359287,dga
8.0,9.576758190762574,3.0,legit
27.0,1.146128035678238,3.8841550945958048,dga
8.0,8.895738835915989,2.75,legit
9.0,9.683807443499882,2.94770277922009,legit
9.0,1.9542425094393248,3.169925001442312,dga
27.0,3.2375437381428744,3.9861879650463043,dga
7.0,11.570205045042421,2.128085278891395,legit
10.0,2.57287160220048,2.721928094887362,dga
27.0,0.0,4.032303242743954,dga
26.0,0.0,4.103909910282363,dga
25.0,0.3010299956639812,3.8634651896016465,dga
26.0,0.3010299956639812,4.209867121904035,dga
15.0,2.1205739312058496,3.6402239289418516,dga
10.0,17.693712760794234,3.321928094887362,legit
7.0,6.54938586146535,1.950212064914747,legit
14.0,29.17232772788931,3.09306920777189,legit
7.0,8.433771062424645,2.5216406363433186,legit
10.0,0.6989700043360189,3.121928094887362,dga
24.0,3.186391215695493,3.9701755214643453,dga
28.0,1.3222192947339193,4.107010619399147,dga
34.0,0.0,3.726737473412387,dga
25.0,2.5563025007672877,4.0536606896881855,dga
27.0,1.6812412373755872,4.162294909570877,dga
7.0,13.326954861837287,2.2359263506290326,legit
26.0,3.4483971034577676,4.18083298720544,dga
26.0,0.47712125471966244,3.9790978911348045,dga
7.0,1.5563025007672873,2.8073549220576046,dga
8.0,10.860862510099503,2.5,legit
26.0,1.7481880270062005,4.026986833359286,dga
24.0,0.0,4.084962500721157,dga
9.0,12.963725844039537,2.6416041678685933,legit
34.0,1.6532125137753437,3.7045348998193437,dga
25.0,0.6020599913279624,4.083856189774724,dga
26.0,1.146128035678238,3.9790978911348045,dga
9.0,11.3877426035308,2.94770277922009,legit
7.0,9.606550749921725,2.128085278891395,legit
27.0,1.146128035678238,3.884155094595806,dga
7.0,13.2209763760556,2.5216406363433186,legit
25.0,2.4313637641589874,4.053660689688185,dga
10.0,19.185366574036713,2.846439344671015,legit
27.0,0.6020599913279624,3.7639657428240816,dga
28.0,5.120139419431832,4.080050351464737,dga
26.0,2.2833012287035497,3.9312089489103226,dga
7.0,7.586004373962398,2.128085278891395,legit
24.0,0.0,3.8868421881310122,dga
15.0,2.5843312243675305,3.773557262275185,dga
26.0,4.054613054556888,3.6714055834424966,dga
26.0,3.263872676865224,3.9210296217376146,dga
27.0,5.392626616474039,3.986187965046305,dga
9.0,7.673333376072061,2.725480556997868,legit
26.0,2.5774917998372255,3.9790978911348045,dga
26.0,3.1473671077937864,4.315824333525708,dga
12.0,31.130058068869197,3.2516291673878226,legit
34.0,1.7323937598229684,3.7045348998193433,dga
10.0,15.013248826915104,2.9219280948873623,legit
7.0,9.528261991992082,2.5216406363433186,legit
34.0,0.6020599913279624,3.641543445405335,dga
12.0,23.471930609536617,3.0220552088742,legit
7.0,8.517780547752565,1.8423709931771088,legit
26.0,0.3010299956639812,3.8731406795131327,dga
9.0,16.45409973276965,2.94770277922009,legit
24.0,3.093421685162235,3.7201755214643453,dga
10.0,18.417029738826404,3.121928094887362,legit
25.0,0.0,4.163856189774724,dga
24.0,3.5677319625480695,4.16829583405449,dga
26.0,3.973912570419705,4.315824333525707,dga
10.0,14.582832588678352,3.121928094887362,legit
34.0,0.0,3.6349899593310995,dga
9.0,18.576762686826747,2.4193819456463714,legit
34.0,1.2041199826559248,3.844384532235916,dga
26.0,1.3424226808222062,4.056020968057881,dga
18.0,33.58253311065552,3.03856233607563,legit
7.0,11.888112475929262,2.2359263506290326,legit
34.0,0.3010299956639812,3.8558656947524805,dga
9.0,27.136585064880155,3.169925001442312,legit
10.0,23.60916716047716,2.9219280948873623,legit
25.0,1.6232492903979003,4.323856189774723,dga
14.0,4.117933835039642,3.4677201004745006,dga
24.0,1.6812412373755872,4.16829583405449,dga
26.0,2.4345689040341987,3.9021748142117274,dga
11.0,21.51994073097048,3.0957952550009344,legit
34.0,0.0,3.654255313215029,dga
34.0,1.8573324964312685,3.6090904145888576,dga
24.0,3.640878778701618,4.251629167387823,dga
10.0,0.0,3.321928094887362,dga
8.0,22.142548223806305,2.75,legit
26.0,0.3010299956639812,4.056020968057882,dga
25.0,1.6020599913279625,4.293660689688185,dga
25.0,0.0,4.133660689688185,dga
25.0,0.6020599913279624,4.243856189774723,dga
15.0,8.580973395101294,3.506890595608518,dga
14.0,1.2041199826559248,3.3787834934861767,dga
8.0,4.844402612352606,3.0,dga
26.0,3.375846436309156,3.8731406795131327,dga
13.0,0.6020599913279624,3.180832987205441,dga
11.0,13.080553342455323,3.0957952550009344,legit
14.0,39.729585937020985,3.2359263506290334,legit
16.0,2.342422680822206,3.5,dga
9.0,11.414618931132182,3.169925001442312,legit
25.0,1.7403626894942437,4.083856189774724,dga
13.0,31.355547711556245,3.0269868333592873,legit
28.0,2.8195439355418683,4.164497779200461,dga
25.0,3.350248018334163,3.8136606896881853,dga
26.0,0.0,4.026986833359286,dga
26.0,4.163161374977019,3.9500637564362098,dga
26.0,2.6848453616444123,4.209867121904035,dga
7.0,6.879017848646974,2.8073549220576046,legit
27.0,1.2041199826559248,3.8804563734806248,dga
27.0,3.1283992687178066,3.9861879650463043,dga
26.0,0.0,4.026986833359286,dga
26.0,1.3802112417116061,4.209867121904035,dga
12.0,23.48381744366654,3.2516291673878226,legit
9.0,14.881021148390488,3.169925001442312,legit
10.0,22.30559141319046,2.446439344671015,legit
14.0,1.0791812460476249,3.521640636343319,dga
7.0,5.372341156402346,2.5216406363433186,legit
9.0,16.055019336299893,2.94770277922009,legit
12.0,17.696443596942892,3.084962500721156,legit
28.0,0.9542425094393249,3.9677201004744993,dga
26.0,0.6020599913279624,3.9021748142117274,dga
10.0,17.676030243218115,3.121928094887362,legit
11.0,22.258206703189146,3.277613436819116,legit
26.0,1.8573324964312685,4.085055102756477,dga
24.0,6.491487200812134,4.1053885422075345,dga
7.0,10.352242973254247,2.5216406363433186,legit
9.0,20.126303459592034,2.94770277922009,legit
25.0,3.2464985807958007,3.813660689688185,dga
11.0,20.74173465435516,2.845350936622437,legit
26.0,0.0,3.8731406795131327,dga
25.0,0.6989700043360189,4.003856189774724,dga
26.0,0.7781512503836436,4.132944044980958,dga
26.0,0.3010299956639812,3.902174814211728,dga
24.0,2.0569048513364727,4.084962500721157,dga
7.0,7.7009887699133035,2.2359263506290326,legit
27.0,0.0,4.032303242743954,dga
26.0,1.8195439355418688,4.209867121904035,dga
34.0,0.3010299956639812,3.939829017466402,dga
26.0,0.0,4.056020968057881,dga
14.0,2.079181246047625,3.52164063634332,dga
27.0,0.0,4.134336113194452,dga
25.0,4.36787750663788,4.053660689688185,dga
34.0,0.0,3.7123190911867083,dga
7.0,14.28837641562948,2.5216406363433186,legit
26.0,1.9542425094393248,4.132944044980959,dga
26.0,1.255272505103306,3.671405583442497,dga
26.0,0.3010299956639812,4.132944044980959,dga
26.0,0.0,3.8402655651949273,dga
10.0,16.28644160308671,3.321928094887362,legit
12.0,0.0,3.2516291673878226,dga
15.0,24.89084794760383,3.189898095464287,legit
34.0,0.0,3.7970421653407156,dga
34.0,3.5465426634781307,3.7748395917476723,dga
8.0,9.937874809599172,2.75,legit
7.0,4.72509452108147,2.8073549220576046,legit
25.0,2.8573324964312685,4.053660689688185,dga
8.0,3.357934847000454,2.75,legit
7.0,9.853759753147925,2.8073549220576046,legit
27.0,1.792391689498254,4.1804513908921015,dga
27.0,0.0,3.884155094595805,dga
26.0,2.0969100130080567,3.921029621737614,dga
11.0,9.995041542778704,3.0957952550009344,legit
9.0,9.519145181968529,2.725480556997868,legit
26.0,2.2833012287035497,4.209867121904035,dga
26.0,0.6020599913279624,4.132944044980959,dga
12.0,10.605421244780755,2.4591479170272446,legit
7.0,5.800728072940223,2.128085278891395,legit
23.0,1.3010299956639813,4.088779347361362,dga
25.0,1.380211241711606,3.893660689688185,dga
9.0,0.9030899869919435,2.94770277922009,dga
27.0,0.3010299956639812,4.208410187268527,dga
27.0,0.0,3.8100810205217313,dga
26.0,0.0,4.085055102756477,dga
9.0,17.190232095896825,2.6416041678685933,legit
11.0,26.638333474839,2.9139770731827523,legit
14.0,3.1997551772534747,3.039148671903072,dga
9.0,19.450058301230552,2.94770277922009,legit
34.0,0.0,3.6823323262263004,dga
24.0,3.3738311450738303,4.136842188131012,dga
7.0,11.094226778876747,2.8073549220576046,legit
12.0,22.748263002833177,3.0220552088742005,legit
9.0,11.481397493930501,2.94770277922009,legit
25.0,1.146128035678238,3.943465189601646,dga
26.0,0.0,4.161978179679553,dga
26.0,2.6919651027673606,4.056020968057881,dga
27.0,1.5440680443502757,3.930270372293455,dga
11.0,29.943033341014324,3.2776134368191165,legit
10.0,26.25528891977506,2.6464393446710157,legit
8.0,7.835074387418606,3.0,legit
10.0,13.82313042084269,2.8464393446710154,legit
26.0,0.6020599913279624,4.286790198827112,dga
26.0,0.0,3.921029621737614,dga
11.0,28.472664586270295,3.0957952550009344,legit
27.0,0.3010299956639812,3.7043494289560517,dga
12.0,4.810770011234364,2.8553885422075336,dga
27.0,0.0,4.028604521628774,dga
27.0,2.878521795501207,4.060262039120379,dga
28.0,2.320146286111054,3.7979026896829473,dga
7.0,1.4913616938342726,2.5216406363433186,dga
8.0,4.332519251373731,2.5,dga
14.0,30.921848718118397,2.9852281360342525,legit
26.0,0.9542425094393249,3.719294525666979,dga
25.0,1.0,4.003856189774724,dga
7.0,0.3010299956639812,2.8073549220576046,dga
34.0,0.0,3.5954317838032646,dga
25.0,1.6232492903979003,3.829275070710712,dga
34.0,1.2041199826559248,3.79997938504983,dga
34.0,0.0,3.6823323262263004,dga
27.0,1.2787536009528289,3.6898916687500076,dga
7.0,3.635483746814912,2.8073549220576046,dga
15.0,7.013336165821666,3.189898095464287,dga
25.0,2.7895807121644256,4.163856189774723,dga
8.0,14.860314693851356,2.75,legit
15.0,5.779307827583586,3.1898980954642866,dga
7.0,16.32360658938323,2.5216406363433186,legit
14.0,21.0858221457003,3.09306920777189,legit
11.0,28.876947754374402,3.459431618637298,legit
12.0,29.54912831917819,3.084962500721156,legit
14.0,34.86543441462749,2.8962915290459286,legit
34.0,0.0,3.763358429231108,dga
9.0,17.693890819826493,2.725480556997868,legit
27.0,0.7781512503836436,4.1804513908921015,dga
26.0,5.452093249017731,3.9500637564362093,dga
26.0,0.0,4.132944044980958,dga
27.0,0.0,4.032303242743954,dga
12.0,13.176376259822165,3.0220552088742005,legit
12.0,5.555215405126073,3.188721875540867,dga
10.0,13.904322043631486,3.321928094887362,legit
26.0,2.9590413923210934,4.286790198827112,dga
7.0,6.826326490915216,2.8073549220576046,legit
27.0,1.1760912590556813,3.838039816898155,dga
11.0,20.500940124812075,2.845350936622437,legit
27.0,4.725911632295048,4.0141467614227295,dga
12.0,23.35643189836915,3.0220552088742,legit
26.0,6.518804425197888,4.1619781796795525,dga
11.0,21.43293487044287,3.0957952550009344,legit
26.0,0.3010299956639812,4.026986833359286,dga
10.0,11.981657445066626,1.7609640474436812,legit
34.0,0.0,3.6823323262263004,dga
9.0,17.712407603882703,2.725480556997868,legit
26.0,0.6020599913279624,3.8441065448145375,dga
8.0,7.281127037421122,2.75,legit
26.0,3.5200903281128424,4.103909910282363,dga
26.0,1.792391689498254,3.950063756436209,dga
27.0,3.9172428579074663,4.078418520441604,dga
12.0,23.44938144756535,3.0849625007211556,legit
28.0,2.2552725051033065,4.164497779200461,dga
23.0,2.9628426812012423,3.9690016298759936,dga
26.0,1.255272505103306,4.23890125660263,dga
27.0,0.0,4.134336113194452,dga
25.0,4.422589839851482,4.243856189774723,dga
18.0,43.77386056480807,3.4613201402110088,legit
12.0,3.2723058444020863,3.084962500721156,dga
27.0,0.0,4.014146761422729,dga
25.0,0.6989700043360189,4.293660689688184,dga
22.0,1.9030899869919438,4.061482186720775,dga
24.0,3.0681858617461617,3.9701755214643457,dga
26.0,2.526339277389844,3.8731406795131327,dga
28.0,2.90848501887865,4.137537511266052,dga
34.0,0.0,3.679395106517186,dga
25.0,0.6020599913279624,4.133660689688185,dga
7.0,2.8115750058705933,2.128085278891395,legit
26.0,0.6989700043360189,3.840265565194927,dga
26.0,3.186391215695493,4.209867121904035,dga
25.0,0.9030899869919435,3.733660689688185,dga
9.0,11.963473656136413,2.94770277922009,legit
10.0,18.97922133845062,2.7219280948873625,legit
11.0,13.793497881919587,2.663532754804255,legit
25.0,4.044853217267732,3.9434651896016457,dga
7.0,14.657738914444113,2.8073549220576046,legit
11.0,1.7160033436347992,3.0957952550009344,dga
25.0,1.5563025007672873,3.8332696895151073,dga
26.0,3.0034605321095067,4.23890125660263,dga
28.0,3.765221366304981,3.8962915290459277,dga
27.0,1.0,3.778423503030126,dga
16.0,4.033423755486949,3.0306390622295662,dga
9.0,18.076326487798074,2.94770277922009,legit
26.0,0.0,4.161978179679553,dga
17.0,55.2307526034032,2.9339545780481746,legit
26.0,0.3010299956639812,4.161978179679553,dga
26.0,3.786041210242554,4.103909910282363,dga
26.0,1.7993405494535817,3.950063756436209,dga
12.0,26.337121203580967,3.0849625007211556,legit
8.0,11.739900381983913,3.0,legit
26.0,2.2833012287035492,3.8441065448145375,dga
25.0,4.061452479087193,4.163856189774723,dga
7.0,6.828608345169373,2.5216406363433186,legit
26.0,0.0,4.056020968057881,dga
25.0,3.3624824747511743,3.943465189601646,dga
26.0,0.0,4.23890125660263,dga
9.0,4.393610296355292,2.725480556997868,dga
24.0,0.3010299956639812,3.9701755214643453,dga
7.0,6.111590463655104,2.8073549220576046,legit
11.0,28.35352283477122,2.663532754804255,legit
27.0,1.380211241711606,3.986187965046305,dga
26.0,0.3010299956639812,4.286790198827112,dga
25.0,2.255272505103306,3.9132696895151073,dga
26.0,1.3010299956639813,4.103909910282363,dga
26.0,2.1205739312058496,4.132944044980958,dga
